event_id,contract_address,event_type,block_timestamp,seconds_since_last_event
evt_00380,0xOmega,Yank,2025-07-01 13:35:00,300.0
evt_00414,0xOmega,Glint,2025-07-01 13:43:30,510.0
evt_00423,0xOmega,Flux,2025-07-01 13:45:45,135.0
evt_00433,0xOmega,Flux,2025-07-01 13:48:15,150.0
evt_00446,0xOmega,Zync,2025-07-01 13:51:30,195.0
evt_00479,0xOmega,Withdr-O,2025-07-01 13:59:45,495.0
evt_00485,0xOmega,Minty,2025-07-01 14:01:15,90.0
evt_00499,0xOmega,Flux,2025-07-01 14:04:45,210.0
evt_00501,0xOmega,Zync,2025-07-01 14:05:15,30.0
evt_00519,0xOmega,Glint,2025-07-01 14:09:45,270.0
evt_00529,0xOmega,Depos-X,2025-07-01 14:12:15,150.0
evt_00543,0xOmega,Withdr-O,2025-07-01 14:15:45,210.0
evt_00552,0xOmega,Minty,2025-07-01 14:18:00,135.0
evt_00567,0xOmega,Depos-X,2025-07-01 14:21:45,225.0
evt_00583,0xOmega,Yank,2025-07-01 14:25:45,240.0
evt_00588,0xOmega,Depos-X,2025-07-01 14:27:00,75.0
evt_00592,0xOmega,Yank,2025-07-01 14:28:00,60.0
evt_00612,0xOmega,Withdr-O,2025-07-01 14:33:00,300.0
evt_00643,0xOmega,Minty,2025-07-01 14:40:45,465.0
evt_00650,0xOmega,Glint,2025-07-01 14:42:30,105.0
evt_00651,0xOmega,Zync,2025-07-01 14:42:45,15.0
evt_00662,0xOmega,Depos-X,2025-07-01 14:45:30,165.0
evt_00687,0xOmega,Flux,2025-07-01 14:51:45,375.0
evt_00688,0xOmega,Minty,2025-07-01 14:52:00,15.0
evt_00698,0xOmega,Minty,2025-07-01 14:54:30,150.0
evt_00701,0xOmega,Glint,2025-07-01 14:55:15,45.0
evt_00708,0xOmega,Depos-X,2025-07-01 14:57:00,105.0
evt_00719,0xOmega,Zync,2025-07-01 14:59:45,165.0
evt_00749,0xOmega,Minty,2025-07-01 15:07:15,450.0
evt_00800,0xOmega,Flux,2025-07-01 15:20:00,765.0
evt_00830,0xOmega,Flux,2025-07-01 15:27:30,450.0
evt_00838,0xOmega,Yank,2025-07-01 15:29:30,120.0
evt_00842,0xOmega,Depos-X,2025-07-01 15:30:30,60.0
evt_00870,0xOmega,Glint,2025-07-01 15:37:30,420.0
evt_00881,0xOmega,Flux,2025-07-01 15:40:15,165.0
evt_00892,0xOmega,Flux,2025-07-01 15:43:00,165.0
evt_00902,0xOmega,Minty,2025-07-01 15:45:30,150.0
evt_00930,0xOmega,Minty,2025-07-01 15:52:30,420.0
evt_00941,0xOmega,Yank,2025-07-01 15:55:15,165.0
evt_00948,0xOmega,Zync,2025-07-01 15:57:00,105.0
evt_00961,0xOmega,Minty,2025-07-01 16:00:15,195.0
evt_00964,0xOmega,Depos-X,2025-07-01 16:01:00,45.0
evt_00980,0xOmega,Zync,2025-07-01 16:05:00,240.0
evt_01019,0xOmega,Depos-X,2025-07-01 16:14:45,585.0
evt_01022,0xOmega,Minty,2025-07-01 16:15:30,45.0
evt_01040,0xOmega,Glint,2025-07-01 16:20:00,270.0
evt_01046,0xOmega,Minty,2025-07-01 16:21:30,90.0
evt_01061,0xOmega,Minty,2025-07-01 16:25:15,225.0
evt_01062,0xOmega,Glint,2025-07-01 16:25:30,15.0
evt_01067,0xOmega,Minty,2025-07-01 16:26:45,75.0
evt_01076,0xOmega,Glint,2025-07-01 16:29:00,135.0
evt_01124,0xOmega,Zync,2025-07-01 16:41:00,720.0
evt_01188,0xOmega,Minty,2025-07-01 16:57:00,960.0
evt_01189,0xOmega,Yank,2025-07-01 16:57:15,15.0
evt_01199,0xOmega,Yank,2025-07-01 16:59:45,150.0
evt_01222,0xOmega,Zync,2025-07-01 17:05:30,345.0
evt_01239,0xOmega,Flux,2025-07-01 17:09:45,255.0
evt_01277,0xOmega,Yank,2025-07-01 17:19:15,570.0
evt_01282,0xOmega,Flux,2025-07-01 17:20:30,75.0
evt_01306,0xOmega,Yank,2025-07-01 17:26:30,360.0
evt_01327,0xOmega,Flux,2025-07-01 17:31:45,315.0
evt_01346,0xOmega,Flux,2025-07-01 17:36:30,285.0
evt_01356,0xOmega,Yank,2025-07-01 17:39:00,150.0
evt_01360,0xOmega,Withdr-O,2025-07-01 17:40:00,60.0
evt_01376,0xOmega,Flux,2025-07-01 17:44:00,240.0
evt_01406,0xOmega,Withdr-O,2025-07-01 17:51:30,450.0
evt_01407,0xOmega,Yank,2025-07-01 17:51:45,15.0
evt_01448,0xOmega,Yank,2025-07-01 18:02:00,615.0
evt_01470,0xOmega,Glint,2025-07-01 18:07:30,330.0
evt_01488,0xOmega,Glint,2025-07-01 18:12:00,270.0
evt_01564,0xOmega,Yank,2025-07-01 18:31:00,1140.0
evt_01632,0xOmega,Glint,2025-07-01 18:48:00,1020.0
evt_01634,0xOmega,Zync,2025-07-01 18:48:30,30.0
evt_01650,0xOmega,Yank,2025-07-01 18:52:30,240.0
evt_01652,0xOmega,Yank,2025-07-01 18:53:00,30.0
evt_01658,0xOmega,Yank,2025-07-01 18:54:30,90.0
evt_01684,0xOmega,Flux,2025-07-01 19:01:00,390.0
evt_01700,0xOmega,Yank,2025-07-01 19:05:00,240.0
evt_01733,0xOmega,Flux,2025-07-01 19:13:15,495.0
evt_01736,0xOmega,Flux,2025-07-01 19:14:00,45.0
evt_01760,0xOmega,Withdr-O,2025-07-01 19:20:00,360.0
evt_01798,0xOmega,Yank,2025-07-01 19:29:30,570.0
evt_01799,0xOmega,Glint,2025-07-01 19:29:45,15.0
evt_01845,0xOmega,Zync,2025-07-01 19:41:15,690.0
evt_01862,0xOmega,Withdr-O,2025-07-01 19:45:30,255.0
evt_01867,0xOmega,Withdr-O,2025-07-01 19:46:45,75.0
evt_01879,0xOmega,Yank,2025-07-01 19:49:45,180.0
evt_01888,0xOmega,Glint,2025-07-01 19:52:00,135.0
evt_01912,0xOmega,Withdr-O,2025-07-01 19:58:00,360.0
evt_01914,0xOmega,Flux,2025-07-01 19:58:30,30.0
evt_01952,0xOmega,Minty,2025-07-01 20:08:00,570.0
evt_01971,0xOmega,Minty,2025-07-01 20:12:45,285.0
evt_01977,0xOmega,Withdr-O,2025-07-01 20:14:15,90.0
evt_01989,0xOmega,Zync,2025-07-01 20:17:15,180.0
evt_01993,0xOmega,Minty,2025-07-01 20:18:15,60.0
evt_01994,0xOmega,Yank,2025-07-01 20:18:30,15.0
evt_02018,0xOmega,Zync,2025-07-01 20:24:30,360.0
evt_02023,0xOmega,Depos-X,2025-07-01 20:25:45,75.0
evt_02044,0xOmega,Minty,2025-07-01 20:31:00,315.0
evt_02060,0xOmega,Flux,2025-07-01 20:35:00,240.0
evt_02075,0xOmega,Minty,2025-07-01 20:38:45,225.0
evt_02087,0xOmega,Minty,2025-07-01 20:41:45,180.0
evt_02088,0xOmega,Yank,2025-07-01 20:42:00,15.0
evt_02095,0xOmega,Glint,2025-07-01 20:43:45,105.0
evt_02108,0xOmega,Withdr-O,2025-07-01 20:47:00,195.0
evt_02114,0xOmega,Glint,2025-07-01 20:48:30,90.0
evt_02115,0xOmega,Withdr-O,2025-07-01 20:48:45,15.0
evt_02134,0xOmega,Minty,2025-07-01 20:53:30,285.0
evt_02168,0xOmega,Withdr-O,2025-07-01 21:02:00,510.0
evt_02173,0xOmega,Zync,2025-07-01 21:03:15,75.0
evt_02197,0xOmega,Withdr-O,2025-07-01 21:09:15,360.0
evt_02266,0xOmega,Zync,2025-07-01 21:26:30,1035.0
evt_02285,0xOmega,Yank,2025-07-01 21:31:15,285.0
evt_02291,0xOmega,Depos-X,2025-07-01 21:32:45,90.0
evt_02296,0xOmega,Withdr-O,2025-07-01 21:34:00,75.0
evt_02320,0xOmega,Glint,2025-07-01 21:40:00,360.0
evt_02332,0xOmega,Flux,2025-07-01 21:43:00,180.0
evt_02351,0xOmega,Yank,2025-07-01 21:47:45,285.0
evt_02365,0xOmega,Depos-X,2025-07-01 21:51:15,210.0
evt_02373,0xOmega,Minty,2025-07-01 21:53:15,120.0
evt_02401,0xOmega,Depos-X,2025-07-01 22:00:15,420.0
evt_02411,0xOmega,Yank,2025-07-01 22:02:45,150.0
evt_02415,0xOmega,Withdr-O,2025-07-01 22:03:45,60.0
evt_02424,0xOmega,Yank,2025-07-01 22:06:00,135.0
evt_02440,0xOmega,Zync,2025-07-01 22:10:00,240.0
evt_02508,0xOmega,Zync,2025-07-01 22:27:00,1020.0
evt_02516,0xOmega,Yank,2025-07-01 22:29:00,120.0
evt_02525,0xOmega,Zync,2025-07-01 22:31:15,135.0
evt_02545,0xOmega,Minty,2025-07-01 22:36:15,300.0
evt_02559,0xOmega,Flux,2025-07-01 22:39:45,210.0
evt_02571,0xOmega,Zync,2025-07-01 22:42:45,180.0
evt_02574,0xOmega,Depos-X,2025-07-01 22:43:30,45.0
evt_02580,0xOmega,Minty,2025-07-01 22:45:00,90.0
evt_02589,0xOmega,Depos-X,2025-07-01 22:47:15,135.0
evt_02609,0xOmega,Yank,2025-07-01 22:52:15,300.0
evt_02630,0xOmega,Zync,2025-07-01 22:57:30,315.0
evt_02647,0xOmega,Withdr-O,2025-07-01 23:01:45,255.0
evt_02657,0xOmega,Minty,2025-07-01 23:04:15,150.0
evt_02665,0xOmega,Zync,2025-07-01 23:06:15,120.0
evt_02671,0xOmega,Minty,2025-07-01 23:07:45,90.0
evt_02678,0xOmega,Flux,2025-07-01 23:09:30,105.0
evt_02680,0xOmega,Glint,2025-07-01 23:10:00,30.0
evt_02687,0xOmega,Withdr-O,2025-07-01 23:11:45,105.0
evt_02694,0xOmega,Yank,2025-07-01 23:13:30,105.0
evt_02704,0xOmega,Glint,2025-07-01 23:16:00,150.0
evt_02725,0xOmega,Zync,2025-07-01 23:21:15,315.0
evt_02732,0xOmega,Depos-X,2025-07-01 23:23:00,105.0
evt_02733,0xOmega,Minty,2025-07-01 23:23:15,15.0
evt_02734,0xOmega,Yank,2025-07-01 23:23:30,15.0
evt_02819,0xOmega,Minty,2025-07-01 23:44:45,1275.0
evt_02820,0xOmega,Depos-X,2025-07-01 23:45:00,15.0
evt_02858,0xOmega,Yank,2025-07-01 23:54:30,570.0
evt_02888,0xOmega,Zync,2025-07-02 00:02:00,450.0
evt_02910,0xOmega,Zync,2025-07-02 00:07:30,330.0
evt_02911,0xOmega,Withdr-O,2025-07-02 00:07:45,15.0
evt_02943,0xOmega,Yank,2025-07-02 00:15:45,480.0
evt_02954,0xOmega,Glint,2025-07-02 00:18:30,165.0
evt_02955,0xOmega,Minty,2025-07-02 00:18:45,15.0
evt_02956,0xOmega,Withdr-O,2025-07-02 00:19:00,15.0
evt_02975,0xOmega,Zync,2025-07-02 00:23:45,285.0
evt_03007,0xOmega,Depos-X,2025-07-02 00:31:45,480.0
evt_03014,0xOmega,Minty,2025-07-02 00:33:30,105.0
evt_03022,0xOmega,Withdr-O,2025-07-02 00:35:30,120.0
evt_03025,0xOmega,Yank,2025-07-02 00:36:15,45.0
evt_03039,0xOmega,Minty,2025-07-02 00:39:45,210.0
evt_03063,0xOmega,Zync,2025-07-02 00:45:45,360.0
evt_03086,0xOmega,Withdr-O,2025-07-02 00:51:30,345.0
evt_03089,0xOmega,Flux,2025-07-02 00:52:15,45.0
evt_03104,0xOmega,Flux,2025-07-02 00:56:00,225.0
evt_03112,0xOmega,Withdr-O,2025-07-02 00:58:00,120.0
evt_03121,0xOmega,Glint,2025-07-02 01:00:15,135.0
evt_03136,0xOmega,Depos-X,2025-07-02 01:04:00,225.0
evt_03186,0xOmega,Glint,2025-07-02 01:16:30,750.0
evt_03188,0xOmega,Flux,2025-07-02 01:17:00,30.0
evt_03200,0xOmega,Withdr-O,2025-07-02 01:20:00,180.0
evt_03209,0xOmega,Glint,2025-07-02 01:22:15,135.0
evt_03222,0xOmega,Zync,2025-07-02 01:25:30,195.0
evt_03246,0xOmega,Depos-X,2025-07-02 01:31:30,360.0
evt_03269,0xOmega,Depos-X,2025-07-02 01:37:15,345.0
evt_03278,0xOmega,Minty,2025-07-02 01:39:30,135.0
evt_03287,0xOmega,Flux,2025-07-02 01:41:45,135.0
evt_03329,0xOmega,Flux,2025-07-02 01:52:15,630.0
evt_03354,0xOmega,Zync,2025-07-02 01:58:30,375.0
evt_03381,0xOmega,Withdr-O,2025-07-02 02:05:15,405.0
evt_03434,0xOmega,Minty,2025-07-02 02:18:30,795.0
evt_03479,0xOmega,Glint,2025-07-02 02:29:45,675.0
evt_03490,0xOmega,Minty,2025-07-02 02:32:30,165.0
evt_03496,0xOmega,Withdr-O,2025-07-02 02:34:00,90.0
evt_03501,0xOmega,Depos-X,2025-07-02 02:35:15,75.0
evt_03527,0xOmega,Flux,2025-07-02 02:41:45,390.0
evt_03535,0xOmega,Yank,2025-07-02 02:43:45,120.0
evt_03549,0xOmega,Flux,2025-07-02 02:47:15,210.0
evt_03553,0xOmega,Depos-X,2025-07-02 02:48:15,60.0
evt_03560,0xOmega,Depos-X,2025-07-02 02:50:00,105.0
evt_03585,0xOmega,Withdr-O,2025-07-02 02:56:15,375.0
evt_03590,0xOmega,Depos-X,2025-07-02 02:57:30,75.0
evt_03598,0xOmega,Glint,2025-07-02 02:59:30,120.0
evt_03601,0xOmega,Glint,2025-07-02 03:00:15,45.0
evt_03611,0xOmega,Withdr-O,2025-07-02 03:02:45,150.0
evt_03636,0xOmega,Zync,2025-07-02 03:09:00,375.0
evt_03674,0xOmega,Glint,2025-07-02 03:18:30,570.0
evt_03697,0xOmega,Minty,2025-07-02 03:24:15,345.0
evt_03699,0xOmega,Glint,2025-07-02 03:24:45,30.0
evt_03703,0xOmega,Glint,2025-07-02 03:25:45,60.0
evt_03704,0xOmega,Glint,2025-07-02 03:26:00,15.0
evt_03748,0xOmega,Flux,2025-07-02 03:37:00,660.0
evt_03753,0xOmega,Zync,2025-07-02 03:38:15,75.0
evt_03762,0xOmega,Glint,2025-07-02 03:40:30,135.0
evt_03763,0xOmega,Glint,2025-07-02 03:40:45,15.0
evt_03818,0xOmega,Withdr-O,2025-07-02 03:54:30,825.0
evt_03825,0xOmega,Yank,2025-07-02 03:56:15,105.0
evt_03864,0xOmega,Depos-X,2025-07-02 04:06:00,585.0
evt_03875,0xOmega,Glint,2025-07-02 04:08:45,165.0
evt_03892,0xOmega,Yank,2025-07-02 04:13:00,255.0
evt_03894,0xOmega,Yank,2025-07-02 04:13:30,30.0
evt_03899,0xOmega,Flux,2025-07-02 04:14:45,75.0
evt_03918,0xOmega,Glint,2025-07-02 04:19:30,285.0
evt_03927,0xOmega,Flux,2025-07-02 04:21:45,135.0
evt_03945,0xOmega,Minty,2025-07-02 04:26:15,270.0
evt_03947,0xOmega,Zync,2025-07-02 04:26:45,30.0
evt_03976,0xOmega,Withdr-O,2025-07-02 04:34:00,435.0
evt_03980,0xOmega,Depos-X,2025-07-02 04:35:00,60.0
evt_04020,0xOmega,Flux,2025-07-02 04:45:00,600.0
evt_04032,0xOmega,Withdr-O,2025-07-02 04:48:00,180.0
evt_04036,0xOmega,Flux,2025-07-02 04:49:00,60.0
evt_04057,0xOmega,Yank,2025-07-02 04:54:15,315.0
evt_04058,0xOmega,Minty,2025-07-02 04:54:30,15.0
evt_04059,0xOmega,Glint,2025-07-02 04:54:45,15.0
evt_04062,0xOmega,Glint,2025-07-02 04:55:30,45.0
evt_04080,0xOmega,Depos-X,2025-07-02 05:00:00,270.0
evt_04121,0xOmega,Glint,2025-07-02 05:10:15,615.0
evt_04131,0xOmega,Zync,2025-07-02 05:12:45,150.0
evt_04151,0xOmega,Yank,2025-07-02 05:17:45,300.0
evt_04199,0xOmega,Zync,2025-07-02 05:29:45,720.0
evt_04225,0xOmega,Depos-X,2025-07-02 05:36:15,390.0
evt_04246,0xOmega,Glint,2025-07-02 05:41:30,315.0
evt_04265,0xOmega,Glint,2025-07-02 05:46:15,285.0
evt_04277,0xOmega,Minty,2025-07-02 05:49:15,180.0
evt_04301,0xOmega,Withdr-O,2025-07-02 05:55:15,360.0
evt_04319,0xOmega,Withdr-O,2025-07-02 05:59:45,270.0
evt_04327,0xOmega,Depos-X,2025-07-02 06:01:45,120.0
evt_04331,0xOmega,Withdr-O,2025-07-02 06:02:45,60.0
evt_04335,0xOmega,Depos-X,2025-07-02 06:03:45,60.0
evt_04347,0xOmega,Yank,2025-07-02 06:06:45,180.0
evt_04368,0xOmega,Minty,2025-07-02 06:12:00,315.0
evt_04376,0xOmega,Yank,2025-07-02 06:14:00,120.0
evt_04401,0xOmega,Yank,2025-07-02 06:20:15,375.0
evt_04410,0xOmega,Flux,2025-07-02 06:22:30,135.0
evt_04419,0xOmega,Glint,2025-07-02 06:24:45,135.0
evt_04427,0xOmega,Yank,2025-07-02 06:26:45,120.0
evt_04471,0xOmega,Glint,2025-07-02 06:37:45,660.0
evt_04474,0xOmega,Withdr-O,2025-07-02 06:38:30,45.0
evt_04499,0xOmega,Glint,2025-07-02 06:44:45,375.0
evt_04515,0xOmega,Flux,2025-07-02 06:48:45,240.0
evt_04516,0xOmega,Depos-X,2025-07-02 06:49:00,15.0
evt_04517,0xOmega,Depos-X,2025-07-02 06:49:15,15.0
evt_04525,0xOmega,Flux,2025-07-02 06:51:15,120.0
evt_04537,0xOmega,Minty,2025-07-02 06:54:15,180.0
evt_04561,0xOmega,Withdr-O,2025-07-02 07:00:15,360.0
evt_04563,0xOmega,Zync,2025-07-02 07:00:45,30.0
evt_04569,0xOmega,Minty,2025-07-02 07:02:15,90.0
evt_04585,0xOmega,Withdr-O,2025-07-02 07:06:15,240.0
evt_04637,0xOmega,Withdr-O,2025-07-02 07:19:15,780.0
evt_04642,0xOmega,Withdr-O,2025-07-02 07:20:30,75.0
evt_04646,0xOmega,Yank,2025-07-02 07:21:30,60.0
evt_04656,0xOmega,Withdr-O,2025-07-02 07:24:00,150.0
evt_04658,0xOmega,Withdr-O,2025-07-02 07:24:30,30.0
evt_04679,0xOmega,Zync,2025-07-02 07:29:45,315.0
evt_04693,0xOmega,Depos-X,2025-07-02 07:33:15,210.0
evt_04719,0xOmega,Minty,2025-07-02 07:39:45,390.0
evt_04740,0xOmega,Withdr-O,2025-07-02 07:45:00,315.0
evt_04747,0xOmega,Yank,2025-07-02 07:46:45,105.0
evt_04752,0xOmega,Flux,2025-07-02 07:48:00,75.0
evt_04754,0xOmega,Zync,2025-07-02 07:48:30,30.0
evt_04765,0xOmega,Glint,2025-07-02 07:51:15,165.0
evt_04766,0xOmega,Withdr-O,2025-07-02 07:51:30,15.0
evt_04772,0xOmega,Zync,2025-07-02 07:53:00,90.0
evt_04813,0xOmega,Yank,2025-07-02 08:03:15,615.0
evt_04818,0xOmega,Withdr-O,2025-07-02 08:04:30,75.0
evt_04821,0xOmega,Withdr-O,2025-07-02 08:05:15,45.0
evt_04828,0xOmega,Flux,2025-07-02 08:07:00,105.0
evt_04830,0xOmega,Glint,2025-07-02 08:07:30,30.0
evt_04846,0xOmega,Flux,2025-07-02 08:11:30,240.0
evt_04852,0xOmega,Flux,2025-07-02 08:13:00,90.0
evt_04871,0xOmega,Glint,2025-07-02 08:17:45,285.0
evt_04911,0xOmega,Depos-X,2025-07-02 08:27:45,600.0
evt_04915,0xOmega,Yank,2025-07-02 08:28:45,60.0
evt_04954,0xOmega,Yank,2025-07-02 08:38:30,585.0
evt_04961,0xOmega,Yank,2025-07-02 08:40:15,105.0
evt_04971,0xOmega,Flux,2025-07-02 08:42:45,150.0
evt_04974,0xOmega,Flux,2025-07-02 08:43:30,45.0
evt_05003,0xOmega,Withdr-O,2025-07-02 08:50:45,435.0
evt_05007,0xOmega,Minty,2025-07-02 08:51:45,60.0
evt_05015,0xOmega,Flux,2025-07-02 08:53:45,120.0
evt_05034,0xOmega,Glint,2025-07-02 08:58:30,285.0
evt_05040,0xOmega,Withdr-O,2025-07-02 09:00:00,90.0
evt_05052,0xOmega,Depos-X,2025-07-02 09:03:00,180.0
evt_05106,0xOmega,Glint,2025-07-02 09:16:30,810.0
evt_05109,0xOmega,Depos-X,2025-07-02 09:17:15,45.0
evt_05163,0xOmega,Minty,2025-07-02 09:30:45,810.0
evt_05175,0xOmega,Withdr-O,2025-07-02 09:33:45,180.0
evt_05184,0xOmega,Depos-X,2025-07-02 09:36:00,135.0
evt_05200,0xOmega,Yank,2025-07-02 09:40:00,240.0
evt_05209,0xOmega,Yank,2025-07-02 09:42:15,135.0
evt_05244,0xOmega,Depos-X,2025-07-02 09:51:00,525.0
evt_05255,0xOmega,Minty,2025-07-02 09:53:45,165.0
evt_05272,0xOmega,Yank,2025-07-02 09:58:00,255.0
evt_05291,0xOmega,Withdr-O,2025-07-02 10:02:45,285.0
evt_05297,0xOmega,Glint,2025-07-02 10:04:15,90.0
evt_05298,0xOmega,Flux,2025-07-02 10:04:30,15.0
evt_05300,0xOmega,Depos-X,2025-07-02 10:05:00,30.0
evt_05301,0xOmega,Glint,2025-07-02 10:05:15,15.0
evt_05316,0xOmega,Zync,2025-07-02 10:09:00,225.0
evt_05319,0xOmega,Zync,2025-07-02 10:09:45,45.0
evt_05324,0xOmega,Flux,2025-07-02 10:11:00,75.0
evt_05328,0xOmega,Flux,2025-07-02 10:12:00,60.0
evt_05342,0xOmega,Yank,2025-07-02 10:15:30,210.0
evt_05350,0xOmega,Yank,2025-07-02 10:17:30,120.0
evt_05351,0xOmega,Depos-X,2025-07-02 10:17:45,15.0
evt_05356,0xOmega,Glint,2025-07-02 10:19:00,75.0
evt_05366,0xOmega,Depos-X,2025-07-02 10:21:30,150.0
evt_05392,0xOmega,Glint,2025-07-02 10:28:00,390.0
evt_05437,0xOmega,Depos-X,2025-07-02 10:39:15,675.0
evt_05452,0xOmega,Withdr-O,2025-07-02 10:43:00,225.0
evt_05469,0xOmega,Depos-X,2025-07-02 10:47:15,255.0
evt_05488,0xOmega,Yank,2025-07-02 10:52:00,285.0
evt_05491,0xOmega,Minty,2025-07-02 10:52:45,45.0
evt_05504,0xOmega,Flux,2025-07-02 10:56:00,195.0
evt_05517,0xOmega,Flux,2025-07-02 10:59:15,195.0
evt_05531,0xOmega,Yank,2025-07-02 11:02:45,210.0
evt_05554,0xOmega,Glint,2025-07-02 11:08:30,345.0
evt_05592,0xOmega,Depos-X,2025-07-02 11:18:00,570.0
evt_05597,0xOmega,Zync,2025-07-02 11:19:15,75.0
evt_05618,0xOmega,Depos-X,2025-07-02 11:24:30,315.0
evt_05621,0xOmega,Withdr-O,2025-07-02 11:25:15,45.0
evt_05624,0xOmega,Depos-X,2025-07-02 11:26:00,45.0
evt_05629,0xOmega,Depos-X,2025-07-02 11:27:15,75.0
evt_05652,0xOmega,Withdr-O,2025-07-02 11:33:00,345.0
evt_05655,0xOmega,Withdr-O,2025-07-02 11:33:45,45.0
evt_05682,0xOmega,Glint,2025-07-02 11:40:30,405.0
evt_05684,0xOmega,Zync,2025-07-02 11:41:00,30.0
evt_05690,0xOmega,Depos-X,2025-07-02 11:42:30,90.0
evt_05701,0xOmega,Flux,2025-07-02 11:45:15,165.0
evt_05740,0xOmega,Yank,2025-07-02 11:55:00,585.0
evt_05792,0xOmega,Withdr-O,2025-07-02 12:08:00,780.0
evt_05797,0xOmega,Minty,2025-07-02 12:09:15,75.0
evt_05801,0xOmega,Zync,2025-07-02 12:10:15,60.0
evt_05805,0xOmega,Minty,2025-07-02 12:11:15,60.0
evt_05829,0xOmega,Flux,2025-07-02 12:17:15,360.0
evt_05841,0xOmega,Glint,2025-07-02 12:20:15,180.0
evt_05850,0xOmega,Flux,2025-07-02 12:22:30,135.0
evt_05875,0xOmega,Flux,2025-07-02 12:28:45,375.0
evt_05890,0xOmega,Zync,2025-07-02 12:32:30,225.0
evt_05907,0xOmega,Glint,2025-07-02 12:36:45,255.0
evt_05914,0xOmega,Minty,2025-07-02 12:38:30,105.0
evt_05920,0xOmega,Zync,2025-07-02 12:40:00,90.0
evt_05936,0xOmega,Yank,2025-07-02 12:44:00,240.0
evt_05947,0xOmega,Depos-X,2025-07-02 12:46:45,165.0
evt_05948,0xOmega,Withdr-O,2025-07-02 12:47:00,15.0
evt_05961,0xOmega,Depos-X,2025-07-02 12:50:15,195.0
evt_05973,0xOmega,Withdr-O,2025-07-02 12:53:15,180.0
evt_05981,0xOmega,Zync,2025-07-02 12:55:15,120.0
evt_06004,0xOmega,Flux,2025-07-02 13:01:00,345.0
evt_06006,0xOmega,Glint,2025-07-02 13:01:30,30.0
evt_06011,0xOmega,Depos-X,2025-07-02 13:02:45,75.0
evt_06069,0xOmega,Zync,2025-07-02 13:17:15,870.0
evt_06073,0xOmega,Minty,2025-07-02 13:18:15,60.0
evt_06102,0xOmega,Flux,2025-07-02 13:25:30,435.0
evt_06116,0xOmega,Zync,2025-07-02 13:29:00,210.0
evt_06129,0xOmega,Depos-X,2025-07-02 13:32:15,195.0
evt_06147,0xOmega,Minty,2025-07-02 13:36:45,270.0
evt_06173,0xOmega,Glint,2025-07-02 13:43:15,390.0
evt_06203,0xOmega,Yank,2025-07-02 13:50:45,450.0
evt_06209,0xOmega,Zync,2025-07-02 13:52:15,90.0
evt_06218,0xOmega,Minty,2025-07-02 13:54:30,135.0
evt_06225,0xOmega,Depos-X,2025-07-02 13:56:15,105.0
evt_06236,0xOmega,Minty,2025-07-02 13:59:00,165.0
evt_06249,0xOmega,Depos-X,2025-07-02 14:02:15,195.0
evt_06252,0xOmega,Depos-X,2025-07-02 14:03:00,45.0
evt_06285,0xOmega,Zync,2025-07-02 14:11:15,495.0
evt_06334,0xOmega,Withdr-O,2025-07-02 14:23:30,735.0
evt_06343,0xOmega,Glint,2025-07-02 14:25:45,135.0
evt_06358,0xOmega,Yank,2025-07-02 14:29:30,225.0
evt_06385,0xOmega,Zync,2025-07-02 14:36:15,405.0
evt_06396,0xOmega,Depos-X,2025-07-02 14:39:00,165.0
evt_06402,0xOmega,Withdr-O,2025-07-02 14:40:30,90.0
evt_06411,0xOmega,Withdr-O,2025-07-02 14:42:45,135.0
evt_06435,0xOmega,Yank,2025-07-02 14:48:45,360.0
evt_06448,0xOmega,Depos-X,2025-07-02 14:52:00,195.0
evt_06472,0xOmega,Withdr-O,2025-07-02 14:58:00,360.0
evt_06479,0xOmega,Zync,2025-07-02 14:59:45,105.0
evt_06527,0xOmega,Minty,2025-07-02 15:11:45,720.0
evt_06535,0xOmega,Minty,2025-07-02 15:13:45,120.0
evt_06544,0xOmega,Minty,2025-07-02 15:16:00,135.0
evt_06557,0xOmega,Zync,2025-07-02 15:19:15,195.0
evt_06562,0xOmega,Yank,2025-07-02 15:20:30,75.0
evt_06621,0xOmega,Yank,2025-07-02 15:35:15,885.0
evt_06635,0xOmega,Yank,2025-07-02 15:38:45,210.0
evt_06641,0xOmega,Depos-X,2025-07-02 15:40:15,90.0
evt_06650,0xOmega,Minty,2025-07-02 15:42:30,135.0
evt_06662,0xOmega,Withdr-O,2025-07-02 15:45:30,180.0
evt_06671,0xOmega,Zync,2025-07-02 15:47:45,135.0
evt_06692,0xOmega,Depos-X,2025-07-02 15:53:00,315.0
evt_06705,0xOmega,Depos-X,2025-07-02 15:56:15,195.0
evt_06707,0xOmega,Minty,2025-07-02 15:56:45,30.0
evt_06736,0xOmega,Zync,2025-07-02 16:04:00,435.0
evt_06795,0xOmega,Withdr-O,2025-07-02 16:18:45,885.0
evt_06836,0xOmega,Flux,2025-07-02 16:29:00,615.0
evt_06839,0xOmega,Glint,2025-07-02 16:29:45,45.0
evt_06840,0xOmega,Yank,2025-07-02 16:30:00,15.0
evt_06847,0xOmega,Depos-X,2025-07-02 16:31:45,105.0
evt_06850,0xOmega,Yank,2025-07-02 16:32:30,45.0
evt_06867,0xOmega,Flux,2025-07-02 16:36:45,255.0
